item_id:token	title:token	categories:token_seq	brand:token	sales_type:token	sales_rank:float
B002WEZ1GA	2010 FIFA World Cup South Africa	'Video Games', 'Games'	by        Electronic Arts	Video Games	
B002XLR0JI	Razer Abyssus Optical PC Gaming Mouse	'Video Games', 'PC', 'Accessories', 'Gaming Mice'	Razer	Electronics > Accessories & Supplies > Computer Accessories > Game Hardware > PC Game Hardware > Gaming Mice', '>#14,966	
B00309S9YW	Xbox 360 Pro 20 GB	'Video Games', 'Consoles'	by        Microsoft		
B00309XHD0	Dead Space 2	'Video Games', 'Games'	by        Electronic Arts	Video Games	
B00309U0M6	Dead Space 2	'Video Games', 'Games'	by        Electronic Arts	Video Games	
B0030CV356	UFC Undisputed 2010 - Xbox 360	'Video Games', 'Games'	by        THQ	Video Games	
B0030F1DOO	Star Wars: The Force Unleashed II - Playstation 3	'Video Games', 'Games'	by        LucasArts	Video Games	
B0030GBU2I	Prince of Persia: The Forgotten Sands - Playstation 3	'Video Games', 'Games'	by        Ubisoft	Video Games	
B0030GBSUC	Yakuza 3 - Playstation 3	'Video Games', 'Games'	by        Sega	Video Games	
B0030MOTNE	TRON: Evolution - Xbox 360	'Video Games', 'Games'	by        Disney Interactive Studios	Video Games	
B00319DX4M	Enslaved: Odyssey To The West - Playstation 3	'Video Games', 'Games'	by        Bandai	Video Games	
B0031IFAK8	Let's Draw!	'Video Games', 'Nintendo DS', 'Games'	by        Majesco	Video Games	
B00320JAWY	Spec Ops: The Line - Playstation 3	'Video Games', 'Games'	by        2K	Video Games	
B00328HPAA	Murder, She Wrote [Download]	'Video Games', 'PC', 'Games'	by        Legacy Interactive		
B0033BJS9C	Despicable Me: The Game For Wii	'Video Games', 'Wii', 'Games'	by        D3 Publisher	Video Games	
B0033T1UWW	Call of Duty: World at War Greatest Hits Final Fronts - PlayStation 2	'Video Games', 'Games'	by        Activision	Video Games	
B0034JKYO6	Halo Wars - Xbox 360 (Platinum Hits)	'Video Games', 'Games', 'New take on a legendary world', 'Strategic command of armies', 'Skirmishes using the New Xbox Experience', 'Groundbreaking strategy game'	by        Microsoft	Video Games	
B0034ZOAKO	Tomee NES USB Controller for PC/Mac	'Video Games', 'Nintendo NES', 'Accessories'	by        Tomee	Video Games	
B00356GVRW	Shin Megami Tensei: Persona 3 Portable - Sony PSP	'Video Games', 'Sony PSP', 'Games'	by        Atlus	Video Games	
B0035FZMU0	Nancy Drew: Warnings at Waverly Academy [Download]	'Video Games', 'PC', 'Games'	by        Her Interactive	Video Games	
B0035LBLV8	Official Nintendo Travel Case for DSi and DSi XL - Wine	'Video Games', 'Nintendo DS', 'Accessories'	by        PowerA	Video Games	
B0036FBERE	Grand Theft Auto: Episodes from Liberty City - PC	'Video Games', 'PC', 'Games'	by        Rockstar Games	Video Games	
B0036KRP6S	Tetris Party Deluxe - Nintendo Wii	'Video Games', 'Wii', 'Games'	by        Majesco	Video Games	
B0037LTTRO	Tom Clancy's Ghost Recon: Future Soldier - Xbox 360	'Video Games', 'Games'	by        Ubisoft	Video Games	
B0037UCT0O	Lego Star Wars III: the Clone Wars - Nintendo Wii	'Video Games', 'Wii', 'Games'	by        LucasArts	Video Games	
B0037UCT7C	LEGO Star Wars III The Clone Wars - Playstation 3	'Video Games', 'Games'	by        LucasArts	Video Games	
B0037UCTCW	LEGO Star Wars III The Clone Wars - Xbox 360	'Video Games', 'Games'	by        LucasArts	Video Games	
B0037UCSQ4	Lego Star Wars III: The Clone Wars - Nintendo DS	'Video Games', 'Nintendo DS', 'Games'	by        LucasArts	Video Games	
B00381699E	Wii Guitar Hero 5 Stand-Alone Guitar	'Video Games', 'Wii', 'Accessories', 'Controllers', 'Music Controllers', 'Guitars'	by        Activision	Video Games	
B00386ZE6I	NCAA Football 11 - Xbox 360	'Video Games', 'Games'	by        Electronic Arts	Video Games	
B0038IZIBC	Pure Hidden - PC	'Video Games', 'PC', 'Games'	by        Mumbo Jumbo	Video Games	
B0038KMNDQ	Nyko Intercooler Slim for PS3	'Video Games', 'Accessories', 'Automatically turns on and off with the console'	by        Nyko	Video Games	
B0038KQWHY	Nyko Charge Base IC for Wii (Black)	'Video Games', 'Wii'	by        Nyko	Video Games	
B0038N09LG	Toy Story 3 The Video Game - Nintendo DS	'Video Games', 'Nintendo DS', 'Games'	by        Disney Interactive Studios	Video Games	
B0038MUCPK	Toy Story 3 The Video Game - Playstation 3	'Video Games', 'Games'	by        Disney Interactive Studios	Video Games	
B0038N09Q6	Toy Story 3 The Video Game - PlayStation 2	'Video Games', 'Games'	by        Disney Interactive Studios	Video Games	
B00391Z9C6	Mystery PI Hidden Object Collection	'Video Games', 'PC', 'Games'	by        PopCap Games	Video Games	
B0039O2TX0	GGG0021 Grey Xbox 360 Replacement Thumbsticks (4 Pack) Plus Torx T8 Security Screwdriver L Key Replace Your Controller Joystick	'Video Games', 'Accessories', 'Controllers'	Global Game Gear	Video Games	
B0039XVFF4	WipeOut: The Game	'Video Games', 'Nintendo DS', 'Games'	by        Activision	Video Games	
B003ANMB6A	Zettaguard Classic Controller for Nintendo Wii	'Video Games', 'Wii', 'Accessories', 'Controllers'	by        Zettaguard	Video Games	
B003B3V0MA	100 Classic Books - Nintendo DS	'Video Games', 'Nintendo DS', 'Games'	by        Nintendo	Video Games	
B003BVIXWW	Silent Hunter 5: Battle of the Atlantic GOLD edition  [Download]	'Video Games', 'PC', 'Games'	by        Ubisoft	Video Games	
B003CP0BHM	Mad Catz R.A.T. 7 Albino Edition Professional Gaming Mouse	'Video Games', 'PC', 'Accessories', 'Gaming Mice'	Mad Catz	Computers & Accessories > Computer Accessories > Game Hardware > PC Game Hardware > Gaming Mice', '>#44,924	
B003DS6LPE	New Intercooler Cooling Fan For Sony Playstation 3 PS3	'Video Games', 'Accessories', 'Cooling Systems'	by        Mosuch	Video Games	
B003DSAT0C	Insten Dual Charging Station with 2 Rechargeable Batteries &amp; LED Light for Nintendo Wii / Wii U Remote Control, White Controller Charger Dock - (Original Wii Controllers Not Included) Retail Packaging	'Video Games', 'Wii', 'Accessories', 'Chargers'	by        INSTEN	Video Games	
B003DTKU96	Virtual Villagers 4: The Tree of Life [Download]	'Video Games', 'PC', 'Games'	by        Last Day of Work	Video Games	
B003E2SUW6	Nyko Vertical Stand for PS3	'Video Games', 'Accessories', 'Vertical position saves space and increases airflow around the console', 'Rubberized feet prevent stand from sliding or tipping'	by        Nyko	Video Games	
B003EGULF6	Wii with Wii Sports Game - White	'Video Games', 'Wii', 'Consoles'	by        Nintendo	Video Games	
B003ESDQW4	Spider-Man: Shattered Dimensions - Xbox 360	'Video Games', 'Games'	by        Activision	Video Games	
B003EZ1KGQ	Spec Ops: The Line - PC	'Video Games', 'PC'	by        2K Games	Video Games	
B003FBL86Q	Mega Man Zero Collection - Nintendo DS	'Video Games', 'Nintendo DS', 'Games'	by        Capcom	Video Games	
B003FGW7C0	Mystery Case Files: Dire Grove [Download]	'Video Games', 'PC', 'Games'	by        Big Fish Games		
B003FSSINA	Mishap: An Accidental Haunting [Download]	'Video Games', 'PC', 'Games'	by        Namco Bandai		
B003FW6UHW	Wii Dual Controller Charging Kit - White	'Video Games', 'Wii', 'Accessories', 'Controllers', 'Motion Controllers', 'Charge indicator indicated when battery packs are charging or fully charged', 'Compatible with Wii MotionPlus'	by        Memorex	Video Games	
B003G2Z4FK	Nyko Core Controller - Wired Controller Alternative with Analog Face Buttons and Joystick for PlayStation 3	'Video Games', 'Accessories', 'Controllers', 'Ergonomic design with improved trigger buttons'	by        Nyko	Video Games	
B003GZY88G	Dance on Broadway - Nintendo Wii	'Video Games', 'Wii', 'Games'	by        Ubisoft	Video Games	
B003HFC22Y	NHL 11 - Playstation 3	'Video Games', 'Games'	by        Electronic Arts	Video Games	
B003HFFSIE	The Elder Scrolls IV: Oblivion	'Video Games', 'Games'	by        Bethesda	Video Games	
B003IEBO9Q	Marvel vs. Capcom 3: Fate of Two Worlds - Playstation 3	'Video Games', 'Games'	by        Capcom	Video Games	
B003IMGC9U	NBA 2K11 - Playstation 3	'Video Games', 'Games'	by        2K	Video Games	
B003ISGJWO	Wii Inflatable Racing Kart	'Video Games', 'Wii', 'Accessories', 'Controllers', 'Racing Wheels', 'Comfortable seat', 'Wii MotionPlus Compatible', 'Steering wheel houses Wii remote', 'Essential for Mario Kart for Wii', 'Strong and durable', 'Comfortable seat', 'Wii MotionPlus Compatible'	by        CTA Digital	Video Games	
B003IT6E8C	Halo Reach - Limited Edition -Xbox 360	'Video Games', 'Games'	by        Microsoft	Video Games	
B003ITY9G6	Afterglow AW.1 Remote for Wii - Green	'Video Games', 'Wii', 'Accessories', 'Controllers', 'Remotes'	by        PDP	Video Games	
B003IU01LC	Afterglow AP.1 Controller for PS3 - Blue	'Video Games', 'Accessories', 'Controllers'	by        PDP	Video Games	
B003JVF728	Call of Duty: Black Ops - PC	'Video Games', 'PC'	by        Activision	Video Games	
B003KMCILY	The Sims 3 - Nintendo DS	'Video Games', 'Nintendo DS', 'Games'	by        Electronic Arts	Video Games	
B003KMHBCA	Monopoly Streets - Xbox 360	'Video Games', 'Games'	by        Electronic Arts	Video Games	
B003KM38EK	The Sims 3 - Xbox 360	'Video Games', 'Games'	by        Electronic Arts	Video Games	
B003KMCHTC	The Sims 3 - Playstation 3	'Video Games', 'Games'	by        Electronic Arts	Video Games	
B003KM98NK	The Sims 3 - Nintendo Wii	'Video Games', 'Wii', 'Games'	by        Electronic Arts	Video Games	
B003KMJ9FC	Monopoly Streets - Nintendo Wii	'Video Games', 'Wii', 'Games'	by        Electronic Arts	Video Games	
B003KZJA9Y	FIFA Soccer 11 - Playstation 3	'Video Games', 'Games'	by        Electronic Arts	Video Games	
B003KZJB2U	NBA Jam - Nintendo Wii	'Video Games', 'Wii', 'Games', 'Controls simple enough for those new to sports games yet with enough depth to satisfy passionate gamers who seek challenge around every corner'	by        Electronic Arts	Video Games	
B003LDKH2E	Active Life: Explorer With Mat - Nintendo Wii	'Video Games', 'Wii', 'Games'	by        Bandai Namco Entertainment America	Video Games	
B003LJPT5S	Gamilys Replacement Battery for Sony Playstation 3 Controller	'Video Games', 'Accessories'	Gamilys	Video Games > Accessories']	
B003LRXSSK	KMD Komodo Shockwave Wireless Black Controller	'Video Games', 'Wii', 'Accessories', 'Controllers'	by        KMD	Video Games	
B003N5VVDY	Guitar Hero: Warriors of Rock Stand-Alone Software - Playstation 3	'Video Games', 'Games'	by        Activision	Video Games	
B003N5VW92	Guitar Hero: Warriors of Rock Guitar Bundle (Wii)	'Video Games', 'Wii', 'Games'	by        Activision	Video Games	
B003N5ZZ9K	Guitar Hero: Warriors of Rock Super Bundle - Nintendo Wii	'Video Games', 'Wii', 'Games'	by        Activision	Video Games	
B003N65DFA	Guitar Hero: Warriors of Rock (Guitar Bundle) (Xbox 360)	'Video Games', 'Games'	by        Activision	Video Games	
B003NSLGW2	Grip-iT Analog Stick Covers, Set of 4	'Video Games', 'Accessories', 'Controllers'	by        Total Control	Video Games	
B003O2182A	Star Wars: The Force Unleashed II - PC	'Video Games', 'PC', 'Games'	by        LucasArts	Video Games	
B003O65TXU	Driver San Francisco - Playstation 3	'Video Games', 'Games'	by        Ubisoft	Video Games	
B003O680ZY	Motorstorm Apocalypse	'Video Games', 'Games'	by        Sony	Video Games	
B003O6E7DI	Professor Layton and the Unwound Future - Nintendo DS	'Video Games', 'Nintendo DS', 'Games'	by        Nintendo	Video Games	
B003O6E46S	Sony Playstation Move Shooting Attachment		Sony	Video Games	
B003O6EA4E	Soul Calibur V	'Video Games', 'Games'	by        Bandai Namco Entertainment America	Video Games	
B003O6EEN6	Halo Reach Wireless Xbox 360 Headset	'Video Games', 'Accessories', 'Headsets', 'Functionality of the Wireless Headset', 'A distinctive silver color', 'Artwork created by Bungie'	by        Microsoft	Video Games	
B003O6E3C8	Portal 2 - Playstation 3	'Video Games', 'Games'	by        Electronic Arts	Video Games	
B003O6E800	Bioworld Nintendo The Legend of Zelda Ocarina of Time 3D Navi Necklace	'Video Games', 'Games'	by        Bioworld	Video Games	
B003O6EBRA	Final Fantasy XIII-2	'Video Games', 'Games'	by        Square Enix	Video Games	
B003O6CA64	Dead Rising 2: Off the Record - Xbox 360	'Video Games', 'Games'	by        Capcom	Video Games	
B003O6FV8S	Just Dance 2 - Nintendo Wii	'Video Games', 'Wii', 'Games'	by        Ubisoft	Video Games	
B003O6E986	Forza Motorsport 4 - Xbox 360	'Video Games', 'Games'	by        Microsoft	Video Games	
B003O6E67A	Resistance 3 - Playstation 3	'Video Games', 'Games'	by        Sony	Video Games	
B003O6EAM6	Madden NFL 12 - Xbox 360	'Video Games', 'Games'	by        Electronic Arts	Video Games	
B003O6ECOM	Need for Speed: The Run - Playstation 3	'Video Games', 'Games'	by        Electronic Arts	Video Games	
B003O6G1L4	Dungeon Siege III - Playstation 3	'Video Games', 'Games'	by        Square Enix	Video Games	
B003O6EB70	BioShock Infinite - Xbox 360	'Video Games', 'Games'	by        2K	Video Games	
B003O6EATE	PlayStation Vita - Wifi	'Video Games', 'PlayStation Vita', 'Consoles'	by        Sony	Video Games	
B003O6HOAG	Halo Reach Wireless Xbox 360 Controller	'Video Games', 'Accessories', 'Controllers'	by        Microsoft	Video Games	
B003O6N74S	World of Warcraft: Cataclysm Collector's Edition	'Video Games', 'PC', 'Games'	by        Blizzard Entertainment	Video Games	
B003O6EFKI	Final Fantasy XIV Collector's Edition - PC	'Video Games', 'PC', 'Games'	by        Square Enix	Video Games	
B003O6E6CA	Tiger Woods PGA TOUR 12: The Masters - Nintendo Wii	'Video Games', 'Wii', 'Games'	by        Electronic Arts	Video Games	
B003O6JJKY	Xbox 360 250GB Console	'Video Games', 'Consoles'	by        Microsoft	Video Games	
B003O6JKLC	Xbox 360 4GB Console	'Video Games', 'Consoles'	by        Microsoft	Video Games	
B003O6E7O2	LEGO Pirates of the Caribbean - Xbox 360	'Video Games', 'Games'	by        Disney Interactive Studios	Video Games	
B003O8EDUS	Final Fantasy: The 4 Heroes of Light	'Video Games', 'Nintendo DS', 'Games'	by        Square Enix	Video Games	
B003P9FRGA	Red Faction Armageddon - Playstation 3	'Video Games', 'Games'	by        THQ	Video Games	
B003P9LE5I	WWE SmackDown vs. Raw 2011	'Video Games', 'Games'	by        THQ	Video Games	
B003P9BIMW	Are You Smarter Than a 5th Grader: Back to School - Nintendo Wii	'Video Games', 'Wii', 'Games'	by        THQ	Video Games	
B003P9C70E	WWE SmackDown vs. Raw 2011 - Playstation 3	'Video Games', 'Games'	by        THQ	Video Games	
B003PHLT8W	Vanquish - Playstation 3	'Video Games', 'Games'	by        Sega	Video Games	
B003Q53VZC	Homefront - Xbox 360	'Video Games', 'Games'	by        THQ	Video Games	
B003QOWQHC	DJ Hero 2 Turntable Bundle - Playstation 3	'Video Games', 'Games'	by        Activision	Video Games	
B003QPEKHA	Sesame Street: Cookie's Counting Carnival - Nintendo Wii	'Video Games', 'Wii', 'Games'	by        WB Games	Video Games	
B003QP725W	Sesame Street: Elmo's A-to-Zoo Adventure - Nintendo Wii	'Video Games', 'Wii', 'Games'	by        WB Games	Video Games	
B003QTD70C	Trine [Download]	'Video Games', 'PC', 'Games'	by        Frozenbyte	Video Games	
B003QTEC0Q	Nintendo DSi XL 20 in 1 Starter Kit - Burgundy	'Video Games', 'Nintendo DS', 'Accessories', 'Accessory Kits'	by        dreamGEAR	Video Games	
B003QWYXPM	DSi XL Jumbo Touch Pen Set - Black/White/Wine Red	'Video Games', 'Nintendo DS', 'Accessories', 'Stylus Pens', 'Easy to use and familiar shape', 'Comfortable'	by        CTA Digital	Video Games	
B003QX4F7C	Yakuza 4 - Playstation 3	'Video Games', 'Games'	by        Sega	Video Games	
B003QWYX8E	3DS XL / DSi XL Leather Case holds up 3x Game Cartridge	'Video Games', 'Nintendo DS', 'Accessories', 'Magnetic Closures', 'Easy to store your system and games'	by        CTA Digital	Video Games	
B003QWYX2A	DSi XL Hand Grip	'Video Games', 'Nintendo DS', 'Accessories', 'Hand Grips', 'Integrated Stand', 'Lightweight', 'Comfortable Design', 'Easy to place DSi XL in and out of grip', 'Integrated Stand'	by        CTA Digital	Video Games	
B003R3JNN2	Harry Potter and the Deathly Hallows Part 1	'Video Games'	by        Electronic Arts	Video Games	
B003R3JNMS	Harry Potter and the Deathly Hallows Part 1 - Nintendo Wii	'Video Games', 'Wii', 'Games'	by        Electronic Arts	Video Games	
B003R79H7U	Need For Speed Hot Pursuit - Nintendo Wii	'Video Games', 'Wii', 'Games'	by        Electronic Arts	Video Games	
B003R79HFW	Need for Speed Hot Pursuit - PC	'Video Games', 'PC'	by        Electronic Arts	Video Games	
B003R783IY	Need for Speed: Hot Pursuit, XBOX 360	'Video Games', 'Games'	by        Electronic Arts	Video Games	
B003R7H5TC	Need for Speed Hot Pursuit - Playstation 3	'Video Games', 'Games'	by        Electronic Arts	Video Games	
B003RDEV8E	PS3 Move Charge Station Quad Port Charging Dock	'Video Games', 'Accessories', 'Chargers'	by        Nyko	Video Games	
B003RRTWSE	Mad Catz Rock Band 3 Wireless Keyboard Bundle with Rock Band 3 Software -Xbox 360	'Video Games', 'Games'	by        Mad Catz	Video Games	
B003RRTXLA	Rock Band 3 Wireless Keyboard for PlayStation 3	'Video Games', 'Accessories', 'Controllers', 'Music Controllers'	by        Mad Catz	Video Games	
B003RS8I92	Rock Band 3 - Playstation 3 (Game)	'Video Games', 'Games', 'Take your passion for music to the next level with Rock Band Pro functionality that lets you develop real musical instrument skills through gameplay'	by        MTV Games	Video Games	
B003RS1A7Y	Rock Band 3 Wireless Fender Mustang PRO-Guitar Controller for PlayStation 3	'Video Games', 'Accessories', 'Controllers', 'Music Controllers', 'Guitars', 'Advanced tilt sensor for Overdrive activation'	by        Mad Catz	Video Games	
B003RS19N4	Rock Band 3 Wireless Keyboard for Xbox 360	'Video Games', 'Accessories', 'Controllers', 'Music Controllers', 'Keyboards'	by        Mad Catz	Video Games	
B003RSFQII	Rock Band 3	'Video Games', 'Wii', 'Games'	by        Electronic Arts	Video Games	
B003RS1AIS	Rock Band 3 PRO-Cymbals Expansion Kit	'Video Games', 'Accessories', 'Controllers', 'Music Controllers', 'Drums', 'Cymbals required for Rock Band Pro Mode'	by        Mad Catz	Video Games	
B003S2MXSY	WWE All Stars - Xbox 360	'Video Games', 'Games'	by        THQ	Video Games	
B003S2OO7W	The Biggest Loser Challenge - Nintendo Wii	'Video Games', 'Wii', 'Games'	by        THQ	Video Games	
B003S2L66Y	Wheel Of Fortune - Nintendo DS	'Video Games', 'Nintendo DS', 'Games'	by        THQ	Video Games	
B003S2JI6O	Wheel of Fortune - Nintendo Wii	'Video Games', 'Wii', 'Games'	by        THQ Nordic	Video Games	
B003S2SQFS	The Biggest Loser Ultimate Workout - Xbox 360	'Video Games', 'Games'	by        Microsoft	Video Games	
B003S2JI82	Jeopardy - Nintendo Wii	'Video Games', 'Wii', 'Games'	by        THQ	Video Games	
B003S2OOC2	WWE All Stars - Playstation 3	'Video Games', 'Games'	by        THQ	Video Games	
B003S2OO04	Jeopardy - Nintendo DS	'Video Games', 'Nintendo DS', 'Games'	by        THQ	Video Games	
B003S55EW8	Dragon Ball: Raging Blast 2 - Playstation 3	'Video Games', 'Games'	by        Bandai	Video Games	
